Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
821,2023-02-14,CUST821,Male ,49.0,electronics,1.044312894524434,314.6046927362342,327.85236340930345
822,2023-05-23,CUST822,FEMALE,52.0,BEAUTY,2.8171696455742685,50.12229787187603,151.1825133717975
823,2023-08-19,CUST823,Female,56.0,electronics,2.190676203899646,52.41610898785134,102.73783750801728
824,2023-05-05,CUST824,male,63.0,Clothing,3.827572731134661,30.880850914582506,124.0370442554727
825,2023-08-26,CUST825,FEMALE,46.0,Beauty ,0.901288613034483,24.408578223748904,27.133006888076377
826,2023-10-19,CUST826,Female,46.0,CLOTHING,1.0663954780301992,272.7583125348618,294.92620639782933
827,2023-11-09,CUST827,Male ,61.0,Beauty,2.976558288576067,319.6265924133398,978.3906861544982
828,2023-12-09,CUST828,Female,33.0,Electronics ,4.224540426949913,313.08840693169816,1175.6255413645017
829,2023-07-14,CUST829,male,61.0,Beauty,3.2352738765015636,30.038715764135944,98.25839957016701
830,2023-06-22,CUST830,FEMALE,64.0,Clothing,2.787291961233514,51.41244744311892,164.22394933883876
831,2023-01-15,CUST831,Male,27.0,electronics,3.820624895427614,23.124186899172535,106.70384312410756
832,2023-09-11,CUST832,Male ,47.0,Beauty ,3.9872276781752016,497.4371264360727,2002.2713264727176
833,2023-06-16,CUST833,Male,42.0,,4.1587186318374965,50.02189792328937,199.46490591482225
834,2023-04-04,CUST834,Female,56.0,Beauty,2.1278429560375525,30.866753758235326,56.67362116181577
835,2023-09-07,CUST835,Male ,37.0,Clothing,4.2412809636183955,52.9300533231027,205.7762409566519
836,2023-04-19,CUST836,FEMALE,22.0,Clothing,0.9945368770282623,47.83028936993212,47.93545364911414
837,2023-07-01,CUST837,Male ,18.0,Beauty,2.8212279993377503,28.720388313364282,91.05415383058413
838,2023-05-13,CUST838,Male,,Electronics,1.8985807409847355,319.2137661751379,609.666968661598
839,2023-06-24,CUST839,FEMALE,20.0,ELECTRONICS,4.277851068972785,287.80200438535275,1171.7714902468185
840,2023-05-24,CUST840,MALE,62.0,Clothing,2.025732649160795,27.28559911979233,53.40634842141395
841,2023-11-02,CUST841,male,31.0,Electronics ,4.173035374526832,24.729734579729005,100.8376777590695
842,2023-12-26,CUST842,female,47.0,Clothing,2.1135318507302747,309.71014479654474,
843,2023-05-22,CUST843,Male,21.0,Beauty,2.708071504321798,547.4595857885421,1363.7474698990547
844,,CUST844,MALE,35.0,Clothing,3.20184467639492,51.27070446552865,159.08607493536758
845,2023-01-06,CUST845,Male,54.0,CLOTHING,1.0363732194739992,500.63757484394,472.9081253178928
846,2023-09-22,CUST846,male,42.0,Beauty,0.9917525058343621,46.950858662667756,47.45322349156632
847,2023-04-08,CUST847,female,18.0,Electronics,4.009335630928794,304.33523093418125,1109.2712978060629
848,2023-02-13,CUST848,Female ,63.0,clothing,3.2302875932120316,24.356259081343346,72.77171355309184
849,2023-05-04,CUST849,Male,32.0,clothing,2.1634497573911107,26.33012654709624,54.270068785057404
850,2023-07-28,CUST850,Female,26.0,BEAUTY,2.150275408522262,532.6979254650001,10470.790839264748
851,2023-09-08,CUST851,Male,32.0,electronics,1.938107199511275,26.510646225308665,52.41282767561001
852,2023-10-12,CUST852,Female,41.0,CLOTHING,1.0858757111377841,297.30748395991304,283.5992048333903
853,2023-05-04,CUST853,MALE,21.0,Beauty,2.08373392478242,532.1154478553174,1078.1694437563879
854,2023-12-20,CUST854,MALE,29.0,Clothing ,0.9953649978706138,49.80116962859153,49.16634049732162
855,2023-09-01,CUST855,Male,54.0,Beauty,0.9384516281276817,27.291804534426024,27.2406884078374
856,2023-11-27,CUST856,Male,54.0,Electronics ,4.032406740897595,30.115137602752174,109.32773236541155
857,2023-12-31,CUST857,MALE,60.0,Electronics ,1.967482562258663,27.386793557174382,48.89096457369636
858,2023-09-09,CUST858,Male ,23.0,ELECTRONICS,2.1319507784761114,53.13895468779345,98.28032072464
859,2023-08-18,CUST859,Female ,56.0,ELECTRONICS,3.0452743827429263,538.2630536460874,1645.935082962659
860,2023-01-09,CUST860,MALE,63.0,CLOTHING,4.1604048829213855,47.3618437336948,194.91804700583367
861,2023-02-17,CUST861,Female ,41.0,Clothing ,2.7916691361010764,30.52053579145513,85.20918732906866
862,2023-05-31,CUST862,Male ,28.0,Electronics,4.10259940616331,2868.9210867537986,1117.0372282078229
863,2023-04-24,CUST863,female,30.0,Electronics,1.8765887088206366,23.753142513452605,49.380877428113955
864,2023-07-27,CUST864,Female,51.0,ELECTRONICS,0.9398478405420744,500.57579326419665,547.2730733988487
865,2023-12-21,CUST865,female,42.0,Clothing ,1.049334241805288,303.72624559359156,281.25158911015774
866,2023-05-05,,MALE,24.0,electronics,1.0426060385573097,51.206674287827745,50.125787356862176
867,2023-06-06,CUST867,Male,21.0,electronics,1.0248021893996877,453.61218196998783,
868,2023-12-06,,Female ,25.0,ELECTRONICS,1.0770276001635963,317.044328830185,316.38544699215964
869,2023-10-25,CUST869,Male,37.0,beauty,2.95959810418383,457.87827604437103,1376.6089100288018
870,2023-07-08,CUST870,female,46.0,ELECTRONICS,4.347564319945449,29.10722214977995,126.19139131480043
871,2023-08-31,CUST871,MALE,,Beauty,2.014288007716653,32.02234963187658,57.53825114946196
872,2023-10-11,CUST872,Female,63.0,Beauty,3.000696073539204,23.264399035886587,73.57277970313102
873,2023-09-29,CUST873,female,27.0,Electronics ,4.084474935378744,25.89998994331177,96.08080385583776
874,2023-06-26,CUST874,male,60.0,BEAUTY,1.0285691179485374,29.63609276033609,27.64720763878872
875,2023-08-06,CUST875,Female ,51.0,ELECTRONICS,4.350760133215348,494.53953222013337,1907.5504297769064
876,2023-10-09,CUST876,Male ,43.0,Clothing,3.8428613253060755,32.62964958888845,120.97120685830626
877,2023-06-19,CUST877,female,58.0,CLOTHING,1.0413285180403924,25.170352992763974,24.07657653321182
878,2023-06-30,CUST878,Female,20.0,clothing,0.9613385343027904,31.76788186109669,31.146361804448855
879,2023-12-26,CUST879,male,23.0,Clothing,1.0794347917204925,31.966781919061628,29.84932142110266
880,2023-08-21,CUST880,MALE,22.0,beauty,,546.0204315692796,985.0426446517307
881,2023-05-19,CUST881,Male,22.0,Electronics,0.949192477257203,289.9504365560523,314.2860699091016
882,2023-06-06,CUST882,FEMALE,64.0,electronics,2.1096827215323373,26.966499467352346,52.60658595044575
883,2023-05-09,CUST883,Male,,Electronics,0.9074743001298484,507.819233781544,492.40369100647655
884,2023-04-29,CUST884,FEMALE,26.0,clothing,2.1037298148113446,32.324061944059316,65.08491027868905
885,2023-03-03,CUST885,Female,52.0,Clothing,4.108620900497983,31.051412471564362,130.54889274450366
886,2023-04-09,CUST886,Male,37.0,electronics,,288.48391444556574,934.53610745435
887,2023-06-11,CUST887,male,59.0,Clothing,3.8208054439142245,23.045497556839724,107.80064692324736
888,,,Female,52.0,Electronics,4.055361770118387,25.530165776202114,105.18812197174701
889,2023-10-02,CUST889,Female,35.0,Electronics ,0.9735559958091362,52.477249571638175,54.9416707937189
890,2023-12-20,CUST890,Male,34.0,Electronics,2.0322274241076093,26.332907136959378,51.492490418018434
891,2023-04-05,CUST891,Male,41.0,Electronics ,2.824715830509413,293.1331461391482,868.090738174618
892,2023-04-09,CUST892,Male,20.0,Electronics ,0.9818232467909275,53.62249328612402,50.57733599941553
893,2023-04-21,CUST893,male,49.0,electronics,1.0628677989135928,50.74983504043301,45.6444697418471
894,2023-09-05,CUST894,male,52.0,Electronics,0.941099162993327,27.168760417182494,29.533688567833586
895,2023-05-22,CUST895,Female,55.0,Clothing ,3.632381543788988,27.44205950771172,112.52686765465067
896,2023-10-29,CUST896,Female ,30.0,Electronics ,1.8160816228835137,26.71762067505634,53.4560420451965
897,2023-09-26,CUST897,female,64.0,Electronics ,2.1721651633426924,49.14302675620464,105.01519836418605
898,2023-11-02,CUST898,FEMALE,42.0,Clothing ,2.7897926768221994,29.765887608285837,96.0865940216749
899,2023-05-25,CUST899,MALE,26.0,clothing,2.0656465724472537,278.365564568563,643.0445550841517
900,2023-02-21,CUST900,Male,21.0,Clothing,1.9806393590992037,28.11413643796522,63.24516235628263
901,2023-04-10,CUST901,male,31.0,Electronics,1.067761859146879,31.558969335103917,28.32019377444074
902,2023-06-01,CUST902,FEMALE,54.0,Beauty ,0.9613516287879713,46.287135858616786,50.46384006205636
903,2023-04-27,CUST903,Female,51.0,BEAUTY,3.9898055334106357,52.90330441982909,200.951080748077
904,2023-07-04,CUST904,Male,28.0,Clothing,0.9221272913812918,546.2622642542693,531.8193238299889
905,2023-04-02,CUST905,Male,58.0,Beauty,0.9617951541459459,288.9742828168504,270.39036914502725
906,2023-06-04,CUST906,female,20.0,clothing,1.0834737724118615,47.402525174754665,53.04701183875847
907,2023-01-08,CUST907,Female,45.0,Electronics,1.0497695775328815,23.597906292199756,24.792484486194592
908,2023-12-29,CUST908,Male ,46.0,beauty,4.23804910383601,311.74991397480676,1224.0519699845759
909,2023-10-01,CUST909,Male ,26.0,Electronics,1.007991202288982,312.86501012001247,285.94134364031635
910,2023-03-06,CUST910,FEMALE,20.0,Beauty,3.094405049196289,48.16223919927417,149.0529775958993
911,2023-05-21,CUST911,Male,42.0,electronics,2.90486884355666,309.57997895280454,949.2834679299348
912,2023-01-24,CUST912,Male ,51.0,beauty,,50.361186933410586,143.42991053669036
913,2023-01-28,CUST913,Male,29.0,Electronics,2.8257745007769346,27.11150319172463,95.72086767649365
914,2023-10-11,CUST914,female,59.0,Electronics ,1.0808631415555996,513.4710357807318,493.30055858291166
915,2023-05-30,CUST915,FEMALE,26.0,beauty,2.7315296796218855,32.53352694890972,90.3922396523505
916,2023-12-24,CUST916,female,32.0,electronics,0.9672567012106899,48.92174478264069,51.245811989288214
917,2023-03-06,CUST917,FEMALE,57.0,Electronics,3.683825287915994,54.220822687085146,194.3693745874996
918,2023-11-23,CUST918,Female,42.0,Electronics ,3.056260552150376,,83.25556163190971
919,2023-09-09,CUST919,female,22.0,BEAUTY,1.9787511485678597,,457.10158407091484
920,2023-02-22,CUST920,Female,28.0,Beauty,3.1819993922441565,26.026652112613135,81.87470733254494
921,2023-01-07,CUST921,Male,51.0,Electronics,2.9400536357697797,22.78667706161627,68.73715249806267
922,2023-10-21,CUST922,MALE,41.0,Electronics,0.9449362701102468,52.1071518270819,54.788143835615564
923,2023-05-26,CUST923,MALE,32.0,beauty,2.734604606118017,,905.4941475284952
924,2023-08-29,CUST924,Male,55.0,BEAUTY,1.9389042149834352,50.9022530349624,90.7253083484646
925,2023-09-03,CUST925,MALE,25.0,Electronics,1.0094576264097221,294.30895262298304,282.2354265189549
926,,CUST926,MALE,22.0,Electronics,1.0016437825534072,31.632966072653762,30.923780510283603
927,2023-06-24,CUST927,male,43.0,Electronics,3.6199182767406772,459.0914485472648,1830.2988229196649
928,2023-04-05,CUST928,Female,35.0,,4.15979358728526,290.33656800371284,1127.8487815721196
929,2023-01-27,CUST929,Female,23.0,Beauty,2.810548398073029,27.402021788705273,71.08146841036756
930,2023-05-10,CUST930,male,54.0,Clothing ,4.183885239689861,45.11471329027703,183.46352408348326
931,2023-09-02,CUST931,male,30.0,Beauty ,3.789630565468509,28.35986046591902,120.31058395863201
932,2023-02-28,CUST932,Female,45.0,BEAUTY,3.671134087217518,23.603850725018187,99.75325882166447
933,2023-02-03,CUST933,Male,22.0,Beauty ,0.9966216644031319,30.287660025844914,31.3876109698805
934,2023-07-25,CUST934,male,30.0,Beauty,1.0683080844065493,457.5117459010058,528.4074436866961
935,2023-09-09,CUST935,Female,34.0,beauty,0.911567953610541,48.35238852608415,52.55658302232631
936,2023-02-07,CUST936,Male ,57.0,Beauty ,4.177061385464095,51.87779086549485,214.58987420654955
937,2023-10-23,CUST937,Female ,62.0,Beauty,1.0467560277923909,491.3537338458148,509.62971707177917
938,2023-11-19,CUST938,Male,49.0,clothing,3.695757431409666,50.26730544458643,184.34298792973505
939,2023-12-18,CUST939,Female ,46.0,Electronics,1.0569208108782813,292.60206867999585,313.7824485278369
940,2023-01-28,CUST940,FEMALE,20.0,Electronics ,1.0308663202790898,32.86538229787245,29.393341782878753
941,2023-03-19,CUST941,Female ,57.0,CLOTHING,1.8677062032009428,23.121890060695012,52.50878882733138
942,2023-03-18,CUST942,Male ,51.0,Clothing,3.0764019766235675,,1643.253245976441
943,2023-10-16,CUST943,female,57.0,Clothing,4.319054701440173,313.309832856301,1257.2338162676062
944,2023-06-05,CUST944,MALE,44.0,Clothing ,2.0561665745013635,27.05198977910981,48.46309589431495
945,2023-02-13,,male,30.0,Beauty ,0.9951759375818334,,22.71744642936902
946,2023-05-08,CUST946,MALE,62.0,electronics,4.083284445463941,540.4277824421888,1824.5933324061166
947,2023-03-02,CUST947,Male ,50.0,Beauty ,1.0691652300993562,313.22363963712615,304.75527122700885
948,2023-10-13,CUST948,Female,23.0,electronics,3.179278085840137,26.795900372701098,76.11822767822072
949,2023-08-02,,female,41.0,ELECTRONICS,2.153437639867798,25.190652434718796,53.94976351837831
950,2023-11-07,CUST950,Male,36.0,Clothing ,2.9818484441083752,325.0464020062502,813.9525061002937
951,2023-11-02,CUST951,male,33.0,Beauty,1.9703252874356836,50.035487296049986,103.94860701243933
952,2023-11-13,CUST952,female,57.0,clothing,1.069506956271183,,25.353895070663313
953,2023-04-26,CUST953,Male,45.0,Beauty,3.148571168852224,29.323360391215704,89.32258669407234
954,2023-09-25,CUST954,Female,50.0,Electronics ,3.179753068290912,279.92232762519023,9726.049614806947
955,2023-07-14,CUST955,Male,58.0,clothing,1.0664254798017894,24.578696503464805,24.92718082834468
956,2023-08-19,CUST956,Male ,30.0,Clothing,3.155040770713387,459.3397460220611,1417.3765558373182
957,2023-08-15,CUST957,FEMALE,60.0,Electronics,3.6655879504783315,28.951009220313434,112.45577623102324
958,2023-06-02,CUST958,Male,62.0,Electronics ,2.1674819909283265,26.9854076314115,51.134401443491925
959,2023-10-29,CUST959,female,42.0,Electronics,1.820793214511664,29.869381496684277,65.9477947071723
960,2023-08-08,CUST960,Male ,,Clothing,1.877678617372285,30.011949034748135,
961,2023-06-06,CUST961,male,53.0,BEAUTY,4.188182024602035,50.153403661961114,194.6464588037459
962,2023-10-19,CUST962,Male,44.0,Clothing,2.190952971081671,31.726606652765547,54.19277862751201
963,2023-11-14,CUST963,Female,55.0,Beauty,0.9932031862163284,45.40366865219794,47.75481398448637
964,2023-01-31,CUST964,Male,24.0,CLOTHING,2.8160290072197007,292.6358087484591,987.307536517346
965,2023-11-09,CUST965,Male,22.0,Clothing,4.065733211060195,49.97952539432886,181.60001532947862
966,2023-02-20,CUST966,Male ,60.0,electronics,2.026759103186901,453.86824135513285,1088.670275044269
967,2023-04-17,CUST967,Male,62.0,Beauty,1.0903801051470117,24.48902702590791,25.087863488527308
968,2023-11-17,CUST968,Female,48.0,Clothing ,3.032456979512899,324.5354620673127,855.6989539246766
969,2023-04-19,CUST969,Female,40.0,Clothing,2.866889577982016,305.09615118729596,953.1036934564031
970,2023-05-16,CUST970,Male ,59.0,Electronics,4.070857467333107,512.1034321251575,1802.9965350556365
971,2023-12-05,CUST971,Female ,27.0,Electronics ,4.262552832740946,45.78095466994164,205.0579453256117
972,2023-02-11,CUST972,Male,49.0,,4.173484563356947,24.959008674709263,103.65730055778326
973,2023-03-22,CUST973,MALE,60.0,Clothing ,0.9251978989386282,45.35754632935329,53.08692573291343
974,2023-05-03,CUST974,MALE,47.0,Beauty,,28.632746809050392,30.24066343881017
975,2023-03-30,CUST975,Female,,Clothing,4.139591136675929,51.926471839896784,194.7233466237726
976,2023-10-10,CUST976,FEMALE,48.0,beauty,1.8285674364581666,296.1756236457433,615.4228005927829
977,2023-02-08,CUST977,Female,35.0,ELECTRONICS,3.289920371805515,23.140279264343768,72.89421370259403
978,2023-03-22,CUST978,Female,53.0,Clothing,3.1570148448583897,53.637320616219974,141.6754823199636
979,2023-01-02,CUST979,Female,19.0,Beauty ,1.0102467191376023,24.756340476841096,25.305336040650467
980,2023-07-29,CUST980,Female ,31.0,Electronics,3.108413124159643,27.46786052507364,71.98730865116505
981,2023-08-19,CUST981,FEMALE,30.0,Electronics ,1.92334877632269,29.842500380401372,63.706477825600544
982,2023-12-19,CUST982,Female,46.0,Beauty ,3.1845173818326034,28.46842506422388,84.65692177829537
983,2023-11-01,CUST983,Female,29.0,Clothing,0.9512187944762571,297.02939947797256,283.86606376701707
984,2023-08-29,CUST984,Male,56.0,clothing,1.0519656948152336,500.373680981565,496.39268857815665
985,2023-05-30,CUST985,Female,19.0,ELECTRONICS,,27.304893382792518,45.25843037073372
986,2023-01-17,CUST986,Female ,49.0,Clothing,1.8454063733914974,533.741444034379,1089.864729648074
987,2023-04-29,,Female ,30.0,CLOTHING,3.0520141089456105,284.4148517501988,950.5396668439163
988,2023-05-28,CUST988,Female,63.0,Clothing ,3.028476358138565,25.331999187904014,81.22851472366727
989,2023-12-28,CUST989,Female ,44.0,electronics,1.0787121338709893,25.077547487514586,23.57083371321728
990,2023-05-25,CUST990,Female,58.0,Beauty,2.184206813661568,511.57561419721264,925.4975536059557
991,2023-12-26,CUST991,female,34.0,Clothing,2.0803500641742887,46.85621468063081,108.98433279317459
992,2023-08-21,CUST992,Female ,57.0,Electronics,1.8551583838403845,31.953669571286326,61.22467302510558
993,2023-02-06,CUST993,female,48.0,electronics,2.912412166192113,53.4836535974518,141.56319617390736
994,2023-12-18,CUST994,female,51.0,,2.0660855248557897,538.5682925426038,952.8591870191124
995,2023-04-30,CUST995,Female,41.0,Clothing,0.9122634900323712,30.17533826225977,29.296038470408345
996,2023-05-16,CUST996,Male ,62.0,Clothing,0.9230039592890336,53.8836507073191,46.529416771094354
997,2023-11-17,CUST997,Male,52.0,Beauty,2.7669326851033613,,83.97231232833875
998,2023-10-29,CUST998,Female,23.0,beauty,3.834712645595014,27.42920206058689,91.92289135017249
999,2023-12-05,CUST999,female,36.0,Electronics,2.9505711694109906,45.63314824969489,148.0488860728177
1000,2023-04-12,CUST1000,Male,47.0,electronics,3.97864308623476,27.704093305380177,118.22550883078722
677,2023-10-27,CUST677,Female ,19.0,Beauty,2.9236818604632804,468.12589852688535,1373.9831830158055
720,2023-01-26,CUST720,female,56.0,Beauty ,3.046680858010405,516.0551044442809,1363.049231334378
633,2023-08-07,CUST633,MALE,39.0,Beauty,4.149746411399722,30.328678819953836,122.69874990993569
557,2023-07-27,CUST557,Female ,20.0,Beauty,3.2935236505981123,30.063026777834075,94.80920892516795
297,2023-09-04,CUST297,FEMALE,40.0,Electronics,1.8215361609243146,512.0226202465965,1083.9307203618066
50,2023-08-24,CUST050,Female,27.0,Beauty,2.8065473827691156,22.630687437587785,75.06757691142496
212,2023-06-09,CUST212,MALE,21.0,clothing,3.085809887393565,546.2869464369251,1558.7525275798403
575,2023-03-28,CUST575,Male,60.0,CLOTHING,2.1624280512579275,52.84455227874909,91.22481526719335
987,2023-04-29,,Female ,30.0,CLOTHING,3.1894692922084618,276.9880738862338,902.1329605484366
970,2023-05-16,CUST970,Male ,59.0,Electronics,3.681832043476402,5109.318666687651,2073.151151411909
415,2023-01-27,CUST415,Male,53.0,CLOTHING,2.0784385596467354,31.08117638833236,57.79988914292875
329,2023-01-30,CUST329,FEMALE,46.0,Electronics ,4.374686270105846,27.42529927745776,100.32163874817317
522,2023-01-01,CUST522,Male,46.0,beauty,3.239036506589682,487.1075247690224,1354.7447321098075
33,2023-03-23,CUST033,Female,50.0,ELECTRONICS,1.8501582003404407,54.21265755461005,92.81279891332743
30,2023-10-29,CUST030,Female ,39.0,Beauty ,3.1375214287502358,317.64732792977765,952.8086379453802
328,2023-03-22,CUST328,Male,39.0,beauty,1.8678244524848155,51.87399818052027,97.02177804974413
247,2023-10-04,CUST247,MALE,41.0,Electronics ,2.137839838504753,29.13033533173151,59.109223917655534
205,2023-11-07,CUST205,Female,43.0,CLOTHING,0.9267619479629625,25.04267985050198,25.6535547913593
606,2023-05-05,CUST606,MALE,22.0,ELECTRONICS,1.0849953262902967,47.974266626165765,50.33491938892368
572,2023-04-20,CUST572,MALE,31.0,Clothing,3.9613561170662908,506.82737676281744,2198.9617857429084
958,2023-06-02,CUST958,Male,62.0,Electronics ,2.1111793929088387,23.16261794108165,53.173869914817885
662,2023-12-22,CUST662,MALE,48.0,Beauty,2.065033406566527,537.6860402328086,1081.6800863285348
509,2023-06-26,CUST509,female,37.0,Electronics,2.874169947001469,319.96103226097523,968.1507499981824
917,2023-03-06,CUST917,FEMALE,57.0,Electronics,3.864744580268169,45.00517015365427,203.7831145022109
474,2023-07-15,CUST474,Female,26.0,clothing,2.892503136876558,494.7336158786877,1409.1142872839193
713,2023-01-14,CUST713,Male,34.0,Beauty,3.1881339378625357,24.394567873075264,81.38013124543704
748,2023-03-20,CUST748,Male,25.0,,2.731722533453864,46.72675795090937,138.90422332487958
644,2023-09-06,CUST644,Male,23.0,Beauty,2.844723874848088,25.73630743640357,79.4820343018509
693,2023-04-23,CUST693,Male,41.0,BEAUTY,3.073197375911785,512.2772070093333,
254,2023-07-28,CUST254,MALE,41.0,electronics,1.056558988611722,488.3439481827634,474.4238307676252
